Education_2017-2020_final_version,,,,,,,,
Year,Federal Information Processing Standard (FIPS) Code,State,Area name,Number of adults with less than HS diploma,Number of adults with HS diploma only,Number of adults completing some college or associate's degree,Number of adults with a bachelor's degree or higher,
2020,40069,OK,Johnston County,27679.49,77632.31,61197.62,49736.58,
2020,40071,OK,Kay County,5063.06,14583.34,16011.38,7616.22,
2020,40073,OK,Kingfisher County,1707.05,6527.88,4014.72,3556.35,
2020,40075,OK,Kiowa County,204.12,482.60,501.55,271.19,
2020,40077,OK,Latimer County,1377.95,3799.50,3647.52,1307.03,
2020,40079,OK,Le Flore County,7889.73,20023.94,14381.28,7640.06,
2020,40081,OK,Lincoln County,1423.84,5423.54,4155.02,1941.60,
2020,40083,OK,Logan County,1798.44,6658.51,6465.82,6487.23,
2020,40085,OK,Love County,1606.11,3959.01,3140.61,1534.50,
2020,40087,OK,McClain County,4424.24,12983.27,13148.66,10791.83,
2020,40089,OK,McCurtain County,5210.75,14124.73,8619.04,4784.71,
2020,40091,OK,McIntosh County,1971.02,6287.12,4301.71,1827.15,
2020,40093,OK,Major County,795.80,3130.13,2250.96,1409.69,
2020,40095,OK,Marshall County,18137.13,35886.30,27545.16,15324.42,
2020,40097,OK,Mayes County,4897.09,16666.56,13497.86,6090.50,
2020,40099,OK,Murray County,5764.61,16613.28,10528.42,7125.70,
2020,40101,OK,Muskogee County,9262.57,23528.28,21297.15,13522.00,
2020,40103,OK,Noble County,4974.53,17076.02,15497.57,10236.05,
2020,40105,OK,Nowata County,1098.28,4141.24,3224.32,1612.16,
2020,40107,OK,Okfuskee County,2141.23,4682.47,3682.45,1258.86,
2020,40109,OK,Oklahoma County,93268.76,197794.09,242016.34,270961.82,
2020,40111,OK,Okmulgee County,5123.36,13343.67,13993.64,5773.33,
2020,40113,OK,Osage County,1687.39,5771.82,5314.49,2996.30,
2020,40115,OK,Ottawa County,782.54,2010.62,2033.47,879.65,
2020,40117,OK,Pawnee County,712.99,2686.45,1858.87,1107.68,
2020,40119,OK,Payne County,6458.65,22319.12,21665.08,31312.17,
2020,40121,OK,Pittsburg County,5678.27,16335.95,13540.49,8167.97,
2020,40123,OK,Pontotoc County,3440.87,10419.98,9089.08,9511.07,
2020,40125,OK,Pottawatomie County,2793.59,8578.53,8306.59,5043.29,
2020,40127,OK,Pushmataha County,1590.65,4848.74,2874.14,1656.47,
2020,40129,OK,Roger Mills County,310.59,1245.93,1299.48,714.00,
2020,40131,OK,Rogers County,7545.56,30648.00,31579.55,23288.75,
2020,40133,OK,Seminole County,75867.36,167382.36,163589.00,67332.28,
2020,40135,OK,Sequoyah County,7269.15,16365.97,12004.48,5939.93,
2020,40137,OK,Stephens County,3158.95,11069.37,7127.21,4725.37,
2020,40139,OK,Texas County,6730.02,5851.10,6001.77,6529.12,
2020,40141,OK,Tillman County,1518.09,2436.17,2002.43,1272.30,
2020,40143,OK,Tulsa County,67074.08,167027.61,208455.71,215031.60,
2020,40145,OK,Wagoner County,7463.25,25706.75,28774.98,20980.03,
2020,40147,OK,Washington County,1517.72,5288.06,4489.26,4680.97,
2020,40149,OK,Washita County,1126.32,4461.96,3162.36,2079.36,
2020,40151,OK,Woods County,738.40,2666.91,2475.80,2805.90,
2020,40153,OK,Woodward County,2397.25,8023.86,5507.74,3883.15,
2020,41001,OR,Baker County,2720.07,8692.40,10998.55,7154.97,
2020,41003,OR,Benton County,10684.64,41583.46,82300.59,154205.32,
2020,41005,OR,Clackamas County,24030.97,91486.33,142499.45,164000.84,
2020,41007,OR,Clatsop County,3193.42,11116.33,15724.55,10429.13,
2020,41009,OR,Columbia County,2216.45,7675.90,9239.08,4199.58,
2020,41011,OR,Coos County,3117.40,9383.37,12438.43,6234.80,
2020,41013,OR,Crook County,2309.66,7933.18,9765.85,5121.42,
2020,41015,OR,Curry County,3952.23,13418.08,19663.58,11759.11,
2020,41017,OR,Deschutes County,11500.83,40757.34,71426.23,78084.60,
2020,41019,OR,Douglas County,34271.25,115440.00,143578.50,67821.00,
2020,41021,OR,Gilliam County,130.35,637.93,768.28,438.45,
2020,41023,OR,Grant County,1752.66,6567.84,6918.38,3210.13,
2020,41025,OR,Harney County,685.69,2713.26,2838.61,1135.44,
2020,41027,OR,Hood River County,3911.04,4446.48,5982.96,8939.52,
2020,41029,OR,Jackson County,4693.96,13050.25,18363.19,15474.60,
2020,41031,OR,Jefferson County,79951.72,192670.55,246408.59,136966.48,
2020,41033,OR,Josephine County,8100.88,26856.17,37158.37,15937.59,
2020,41035,OR,Klamath County,7973.72,22477.65,23714.96,14503.93,
2020,41037,OR,Lake County,8962.58,21793.90,21407.03,12251.01,
2020,41039,OR,Lane County,107.78,344.59,572.29,493.35,
2020,41041,OR,Lincoln County,944.91,3119.50,5190.54,3701.98,
2020,41043,OR,Linn County,22329.69,65849.81,94559.41,45115.09,
2020,41045,OR,Malheur County,5731.86,9821.61,11060.93,4368.60,
2020,41047,OR,Marion County,4247.53,7633.67,10544.57,7277.24,
2020,41049,OR,Morrow County,7967.48,11756.45,11968.92,3682.74,
2020,41051,OR,Multnomah County,61988.41,138658.29,229194.00,384980.66,
2020,41053,OR,Polk County,1655.39,4512.90,7468.95,6069.76,
2020,41055,OR,Sherman County,733.68,1785.09,2218.37,1039.86,
2020,41057,OR,Tillamook County,2552.11,8067.95,10674.94,6147.01,
2020,41059,OR,Umatilla County,13062.34,23092.34,27524.21,14150.86,
2020,41061,OR,Union County,2789.99,12650.49,13567.75,9249.00,
2020,41063,OR,Wallowa County,430.86,2025.04,2743.14,1981.96,
2020,41065,OR,Wasco County,3432.39,7128.81,10323.57,5544.63,
2020,41067,OR,Washington County,1118.32,2763.85,4808.78,7285.06,
2020,41069,OR,Wheeler County,806.10,2472.57,2953.13,1519.20,
2020,41071,OR,Yamhill County,10658.74,25731.70,40696.99,30576.58,
2020,42001,PA,Adams County,53028.07,206913.43,134649.70,124771.92,
2020,42003,PA,Allegheny County,59356.54,314953.08,312530.36,524518.01,
2020,42005,PA,Armstrong County,4876.31,31439.38,15976.34,11869.97,
2020,42007,PA,Beaver County,286.39,1910.97,1661.03,1348.61,
2020,42009,PA,Bedford County,5020.79,23765.05,11476.08,7555.09,
2020,42011,PA,Berks County,52627.13,153671.21,105675.27,109043.40,
2020,42013,PA,Blair County,9196.53,53848.12,29888.73,28073.62,
2020,42015,PA,Bradford County,2802.11,13581.68,6633.58,5575.64,
2020,42017,PA,Bucks County,34539.29,173952.40,149460.91,269406.42,
2020,42019,PA,Butler County,877.68,6104.75,5071.04,7450.53,
2020,42021,PA,Cambria County,9650.40,56744.35,33454.72,28822.53,
2020,42023,PA,Cameron County,329.08,2251.60,1290.34,458.98,
2020,42025,PA,Carbon County,1059.34,4903.53,3025.12,1933.02,
2020,42027,PA,Centre County,9043.78,45541.87,32783.69,74126.66,
2020,42029,PA,Chester County,28971.75,104298.28,102191.25,290770.97,
2020,42031,PA,Clarion County,3677.28,18233.18,7967.44,8465.41,
2020,42033,PA,Clearfield County,8961.77,37262.09,18002.15,14464.61,
2020,42035,PA,Clinton County,3702.40,17764.05,8676.34,7217.81,
2020,42037,PA,Columbia County,2076.46,10265.64,5202.81,5786.09,
2020,42039,PA,Crawford County,6150.67,29929.05,14457.25,12808.62,
2020,42041,PA,Cumberland County,713.48,3365.08,2491.87,4067.92,
2020,42043,PA,Dauphin County,25468.53,92078.55,72207.49,90399.30,
2020,42045,PA,Delaware County,7487.96,31653.67,28363.50,45948.87,
2020,42047,PA,Elk County,175.49,1243.47,616.72,471.32,
2020,42049,PA,Erie County,76131.00,342130.89,234813.70,264165.41,
2020,42051,PA,Fayette County,1786.51,7779.44,3784.15,2907.14,
2020,42053,PA,Forest County,1156.19,3719.31,1309.42,780.08,
2020,42055,PA,Franklin County,3371.25,13548.01,7341.13,7246.61,
2020,42057,PA,Fulton County,1411.43,6079.07,2946.68,1943.82,
2020,42059,PA,Greene County,950.81,3579.52,2013.48,1438.20,
2020,42061,PA,Huntingdon County,4503.59,22295.00,9988.16,7803.25,
2020,42063,PA,Indiana County,6944.11,34636.90,20581.34,21501.65,
2020,42065,PA,Jefferson County,62257.49,335535.10,150073.32,107476.09,
2020,42067,PA,Juniata County,4185.23,12087.93,4776.09,3569.76,
2020,42069,PA,Lackawanna County,17555.08,75445.03,54337.14,61442.77,
2020,42071,PA,Lancaster County,43608.40,110303.60,71184.30,95233.05,
2020,42073,PA,Lawrence County,2694.27,14325.65,8772.82,7064.26,
2020,42075,PA,Lebanon County,17566.21,60631.76,32157.50,31307.52,
2020,42077,PA,Lehigh County,38192.61,119398.24,96779.32,116802.63,
2020,42079,PA,Luzerne County,31064.24,121087.12,88754.96,76075.68,
2020,42081,PA,Lycoming County,10641.65,43585.47,31472.10,27509.79,
2020,42083,PA,McKean County,#N/A,#N/A,#N/A,#N/A,
2020,42085,PA,Mercer County,1507.28,6364.05,3836.70,3516.98,
2020,42087,PA,Mifflin County,6771.41,22893.81,10318.34,6126.51,
2020,42089,PA,Monroe County,2107.28,7037.90,5974.03,5339.80,
2020,42091,PA,Montgomery County,11905.87,51217.69,47398.83,113891.97,
2020,42093,PA,Montour County,1497.49,6459.04,3644.48,6422.95,
2020,42095,PA,Northampton County,1603.39,6394.48,4829.26,6260.86,
2020,42097,PA,Northumberland County,9386.83,44497.19,20308.05,16065.92,
2020,42099,PA,Perry County,964.26,4039.46,2119.63,1554.97,
2020,42101,PA,Philadelphia County,211517.26,495644.92,358316.55,513008.28,
2020,42103,PA,Pike County,2274.65,11241.41,10615.05,8834.89,
2020,42105,PA,Potter County,1727.57,7634.19,4409.40,2681.84,
2020,42107,PA,Schuylkill County,14915.15,63741.18,37006.47,25046.20,
2020,42109,PA,Snyder County,5442.80,17618.53,8547.20,8708.47,
2020,42111,PA,Somerset County,5316.68,24811.15,11949.86,8557.32,
2020,42113,PA,Sullivan County,1975.49,10021.49,4876.99,3683.46,
2020,42115,PA,Susquehanna County,3800.57,18522.78,9921.49,7761.16,
2020,42117,PA,Tioga County,4311.36,21077.76,12598.75,9916.13,
2020,42119,PA,Union County,4509.84,16128.42,7605.58,9975.16,
2020,42121,PA,Venango County,4227.55,23654.16,12682.66,9763.63,
2020,42123,PA,Warren County,361.01,2417.18,1433.57,1020.24,
2020,42125,PA,Washington County,974.54,5831.24,4089.86,5064.39,
2020,42127,PA,Wayne County,2852.19,13300.19,7986.12,5884.51,
2020,42129,PA,Westmoreland County,17701.44,123910.06,98572.71,106902.80,
2020,42131,PA,Wyoming County,2802.02,18272.30,10142.51,8248.19,
2020,42133,PA,York County,19234.07,81326.67,54566.23,53939.03,
2020,44001,RI,Bristol County,47608.26,117887.12,121287.71,280548.68,
2020,44003,RI,Kent County,13773.23,52521.90,56929.33,60418.55,
2020,44005,RI,Newport County,4582.82,16367.20,19395.13,41490.85,
2020,44007,RI,Providence County,87843.49,194146.84,159136.75,194783.38,
2020,44009,RI,Washington County,878.68,3482.77,4249.62,7364.94,
2020,45001,SC,Abbeville County,3977.85,9029.48,6955.14,4441.53,
2020,45003,SC,Aiken County,18499.77,54634.82,49966.66,49793.76,
2020,45005,SC,Allendale County,1982.78,3299.08,2191.05,866.42,
2020,45007,SC,Anderson County,1128.76,2424.45,2432.39,1963.40,
2020,45009,SC,Bamberg County,3114.94,3991.02,4366.48,2433.55,
2020,45011,SC,Barnwell County,3869.73,7593.83,6449.55,2912.70,
2020,45013,SC,Beaufort County,3106.82,10356.06,13651.17,19958.95,
2020,45015,SC,Berkeley County,24542.65,69380.18,77403.74,64424.45,
2020,45017,SC,Calhoun County,15772.19,40621.90,36537.02,20537.89,
2020,45019,SC,Charleston County,29676.65,87776.01,105331.21,195197.13,
2020,45021,SC,Cherokee County,4391.10,9860.25,8230.02,3838.92,
2020,45023,SC,Chester County,81120.89,218604.99,159081.22,68478.67,
2020,45025,SC,Chesterfield County,9121.20,17923.16,12860.89,5746.36,
2020,45027,SC,Clarendon County,6749.83,12062.82,9356.20,5212.74,
2020,45029,SC,Colleton County,5247.34,15929.43,10194.83,6071.92,
2020,45031,SC,Darlington County,10109.37,24342.29,19686.66,12370.67,
2020,45033,SC,Dillon County,6468.17,12905.98,7318.45,3704.77,
2020,45035,SC,Dorchester County,3057.89,8313.63,11116.70,9396.64,
2020,45037,SC,Edgefield County,4854.48,9329.28,7674.96,5261.28,
2020,45039,SC,Fairfield County,146076.03,399588.62,249742.89,147960.88,
2020,45041,SC,Florence County,18849.56,45128.86,40175.70,33433.88,
2020,45043,SC,Georgetown County,6525.36,17485.43,19892.84,19449.37,
2020,45045,SC,Greenville County,54846.06,123536.75,151758.51,201812.19,
2020,45047,SC,Greenwood County,821.52,1860.16,1766.27,1420.06,
2020,45049,SC,Hampton County,3339.81,7961.37,4765.99,1985.83,
2020,45051,SC,Horry County,32524.96,119867.27,123156.31,89535.01,
2020,45053,SC,Jasper County,1622.10,5286.30,4171.10,3403.51,
2020,45055,SC,Kershaw County,6882.14,24087.50,22198.29,14304.06,
2020,45057,SC,Lancaster County,38798.65,89782.00,95553.70,96195.00,
2020,45059,SC,Laurens County,8504.65,16961.78,13873.50,8172.06,
2020,45061,SC,Lee County,29529.09,65564.58,45211.20,26526.13,
2020,45063,SC,Lexington County,29178.82,82673.31,96350.88,95742.99,
2020,45065,SC,McCormick County,1555.95,3319.36,2593.25,1952.01,
2020,45067,SC,Marion County,5821.79,14138.63,6089.12,3653.47,
2020,45069,SC,Marlboro County,5192.94,12278.88,6088.28,2046.48,
2020,45071,SC,Newberry County,5305.41,13109.75,11956.40,8073.45,
2020,45073,SC,Oconee County,5716.24,11720.34,12254.95,11473.60,
2020,45075,SC,Orangeburg County,13398.85,27053.73,28675.25,16215.17,
2020,45077,SC,Pickens County,2652.26,5858.73,5918.11,5363.90,
2020,45079,SC,Richland County,1271.57,3365.02,4729.64,6156.28,
2020,45081,SC,Saluda County,3798.91,7110.25,5485.05,3920.80,
2020,45083,SC,Spartanburg County,40775.63,100471.14,103733.19,81225.05,
2020,45085,SC,Sumter County,1454.78,3875.33,4156.50,2738.40,
2020,45087,SC,Union County,6573.67,14561.44,11886.11,5197.78,
2020,45089,SC,Williamsburg County,4801.83,12735.28,7635.20,4652.70,
2020,45091,SC,York County,17561.54,49757.71,66692.05,75054.69,
2020,46003,SD,Aurora County,273.00,1026.48,930.93,499.59,
2020,46005,SD,Beadle County,2628.85,6238.88,5202.15,4424.61,
2020,46007,SD,Bennett County,401.08,1040.09,1271.23,686.60,
2020,46009,SD,Bon Homme County,780.67,2287.23,2218.75,1561.34,
2020,46011,SD,Brookings County,1352.91,8758.34,10218.06,15309.29,
2020,46013,SD,Brown County,445.13,2009.62,1970.35,2120.90,
2020,46015,SD,Brule County,630.48,1833.65,1502.64,1292.48,
2020,46017,SD,Buffalo County,9421.43,20596.85,16587.73,3457.87,
2020,46019,SD,Butte County,18508.73,86161.32,64886.92,43187.03,
2020,46021,SD,Campbell County,11940.54,29146.20,27453.84,25573.44,
2020,46023,SD,Charles Mix County,1092.92,3241.70,2852.70,2074.69,
2020,46025,SD,Clark County,1348.28,9924.25,6586.69,4243.78,
2020,46027,SD,Clay County,668.71,3369.78,3041.98,6018.41,
2020,46029,SD,Codington County,2367.62,10907.98,9188.64,5721.76,
2020,46031,SD,Corson County,564.34,1451.16,1390.70,624.81,
2020,46033,SD,Custer County,367.99,1871.06,1560.08,1383.86,
2020,46035,SD,Davison County,2001.01,6676.64,6617.21,4517.14,
2020,46037,SD,Day County,427.60,2036.45,1747.82,1133.14,
2020,46039,SD,Deuel County,150.61,647.27,577.35,415.98,
2020,46041,SD,Dewey County,799.29,1757.48,1434.87,823.37,
2020,46043,SD,Douglas County,35714.25,115800.75,137806.50,71428.50,
2020,46045,SD,Edmunds County,282.46,1271.06,1320.68,938.98,
2020,46047,SD,Fall River County,442.73,2428.30,2361.22,1482.47,
2020,46049,SD,Faulk County,193.70,694.11,834.77,583.42,
2020,46051,SD,Grant County,1475.92,6955.27,5460.90,4556.90,
2020,46053,SD,Gregory County,405.02,1624.32,1383.83,805.83,
2020,46055,SD,Haakon County,80.02,865.37,619.71,297.76,
2020,46057,SD,Hamlin County,486.25,2449.96,1976.18,1321.61,
2020,46059,SD,Hand County,222.02,922.47,1200.77,781.75,
2020,46061,SD,Hanson County,167.47,1266.51,1416.53,635.00,
2020,46063,SD,Harding County,33.18,221.39,236.06,147.38,
2020,46065,SD,Hughes County,485.66,3859.04,4239.70,4528.47,
2020,46067,SD,Hutchinson County,699.07,2228.29,2512.29,1842.35,
2020,46069,SD,Hyde County,416.50,1588.50,2024.37,808.78,
2020,46071,SD,Jackson County,7066.73,19910.65,17228.39,7324.64,
2020,46073,SD,Jerauld County,158.80,885.31,555.80,385.09,
2020,46075,SD,Jones County,1640.86,9816.37,6217.99,11111.78,
2020,46077,SD,Kingsbury County,398.96,1929.97,1466.18,1196.88,
2020,46079,SD,Lake County,5609.67,17667.25,19859.53,21278.07,
2020,46081,SD,Lawrence County,1839.99,9265.67,10415.67,11335.67,
2020,46083,SD,Lincoln County,530.70,3003.01,4064.42,5345.87,
2020,46085,SD,Lyman County,337.93,1287.18,1192.26,979.63,
2020,46087,SD,McCook County,480.24,1976.16,1639.44,1418.64,
2020,46089,SD,McPherson County,3954.27,11236.96,7112.00,6144.77,
2020,46091,SD,Marshall County,8438.13,29969.91,31424.76,27254.19,
2020,46093,SD,Meade County,181.31,1220.79,1502.82,1124.09,
2020,46095,SD,Mellette County,394.82,764.57,624.61,304.99,
2020,46097,SD,Miner County,240.02,946.86,634.18,380.95,
2020,46099,SD,Minnehaha County,13372.81,50738.02,66667.40,65880.77,
2020,46101,SD,Moody County,391.50,2088.00,2309.85,1742.18,
2020,46102,SD,Oglala Lakota County,3664.10,4101.60,4498.09,1421.89,
2020,46103,SD,Pennington County,776.94,3912.47,4578.42,4606.17,
2020,46105,SD,Perkins County,235.09,960.45,1075.13,599.20,
2020,46107,SD,Potter County,987.18,6416.67,5034.62,4014.53,
2020,46109,SD,Roberts County,1053.76,3739.82,3884.46,1663.29,
2020,46111,SD,Sanborn County,192.73,1014.71,715.18,399.38,
2020,46115,SD,Spink County,619.26,2003.12,2022.08,1668.22,
2020,46117,SD,Stanley County,196.62,1129.80,889.49,905.09,
2020,46119,SD,Sully County,47.29,509.11,545.27,289.33,
2020,46121,SD,Todd County,2651.42,3908.67,4232.32,1655.58,
2020,46123,SD,Tripp County,645.24,2263.72,1435.66,1032.38,
2020,46125,SD,Turner County,669.97,2593.18,2577.41,2041.44,
2020,46127,SD,Union County,2140.26,10777.76,12153.64,13147.34,
2020,46129,SD,Walworth County,533.60,1920.96,1536.77,1339.34,
2020,46135,SD,Yankton County,1933.07,7641.31,7140.99,6026.63,
2020,46137,SD,Ziebach County,286.85,1115.52,865.86,387.78,
2020,47001,TN,Anderson County,802.85,2670.86,2535.73,1939.56,
2020,47003,TN,Bedford County,7746.35,19987.51,11476.08,8607.06,
2020,47005,TN,Benton County,43893.65,139766.62,70172.08,34941.65,
2020,47007,TN,Bledsoe County,3562.18,6591.56,3364.28,1689.75,
2020,47009,TN,Blount County,5903.66,20778.56,16495.52,14701.27,
2020,47011,TN,Bradley County,1340.51,3361.92,3500.23,2436.33,
2020,47013,TN,Campbell County,18709.98,37513.98,25385.40,12410.64,
2020,47015,TN,Cannon County,2301.29,6621.76,3696.90,2227.05,
2020,47017,TN,Carroll County,3364.84,11564.88,7606.24,5740.03,
2020,47019,TN,Carter County,3503.54,10032.88,7829.89,5175.69,
2020,47021,TN,Cheatham County,5219.83,15782.78,11056.17,9042.22,
2020,47023,TN,Chester County,80594.13,221238.78,135377.06,89549.03,
2020,47025,TN,Claiborne County,1603.98,3448.56,2227.75,1630.71,
2020,47027,TN,Clay County,2347.05,6359.32,2701.07,1717.67,
2020,47029,TN,Cocke County,5868.45,17025.75,8838.90,4455.68,
2020,47031,TN,Coffee County,6494.06,20227.40,14372.10,12136.44,
2020,47033,TN,Crockett County,2240.44,5757.08,3970.40,2197.90,
2020,47035,TN,Cumberland County,1213.99,4174.41,3418.33,1842.28,
2020,47037,TN,Davidson County,16754.17,36046.84,41293.10,75139.90,
2020,47039,TN,Decatur County,4127.29,11376.51,6772.99,4180.21,
2020,47041,TN,DeKalb County,13973.31,28233.25,15549.79,13973.31,
2020,47043,TN,Dickson County,6960.13,21587.27,15769.04,10059.56,
2020,47045,TN,Dyer County,4439.85,13686.49,11117.98,7411.99,
2020,47047,TN,Fayette County,1737.79,5456.98,5213.36,3832.88,
2020,47049,TN,Fentress County,3701.04,7458.44,4621.60,3005.92,
2020,47051,TN,Franklin County,3560.29,13012.39,8097.30,6837.02,
2020,47053,TN,Gibson County,4363.43,13530.00,9775.43,6156.15,
2020,47055,TN,Giles County,3661.72,12963.67,7500.62,5403.99,
2020,47057,TN,Grainger County,4736.57,9567.39,5961.95,3299.10,
2020,47059,TN,Greene County,1190.51,3331.83,2109.36,1358.30,
2020,47061,TN,Grundy County,11116.47,21264.08,11065.48,7546.96,
2020,47063,TN,Hamblen County,9896.72,25132.46,18295.91,11719.80,
2020,47065,TN,Hamilton County,1379.50,3644.77,4545.07,4951.66,
2020,47067,TN,Hancock County,1588.38,3660.91,2310.37,942.83,
2020,47069,TN,Hardeman County,4445.64,10803.66,6780.23,2831.30,
2020,47071,TN,Hardin County,594.05,1694.56,898.69,616.90,
2020,47073,TN,Hawkins County,7607.85,24186.15,15783.45,9197.55,
2020,47075,TN,Haywood County,10831.18,29470.90,15239.22,7430.70,
2020,47077,TN,Henderson County,869.16,3064.92,1718.71,888.76,
2020,47079,TN,Henry County,2445.67,7733.13,3926.84,3117.36,
2020,47081,TN,Hickman County,789.88,2016.17,1121.55,440.76,
2020,47083,TN,Houston County,16733.06,47001.78,28776.60,14068.56,
2020,47085,TN,Humphreys County,1072.30,3733.48,1792.38,1236.67,
2020,47087,TN,Jackson County,9594.25,23211.90,11967.02,6808.82,
2020,47089,TN,Jefferson County,89126.51,237889.15,201845.34,125825.66,
2020,47091,TN,Johnson County,5037.47,10631.71,7238.05,3605.77,
2020,47093,TN,Knox County,3875.19,12312.30,13882.00,19032.56,
2020,47095,TN,Lake County,16957.98,27597.01,12444.45,7415.09,
2020,47097,TN,Lauderdale County,19047.07,43416.12,22221.58,8589.86,
2020,47099,TN,Lawrence County,4567.12,14391.37,8674.25,5224.26,
2020,47101,TN,Lewis County,637.11,1646.50,1170.59,379.96,
2020,47103,TN,Lincoln County,1850.99,5540.03,3067.73,2485.25,
2020,47105,TN,Loudon County,6973.57,17406.47,15045.34,15484.62,
2020,47107,TN,McMinn County,7589.12,20707.46,16208.19,9703.23,
2020,47109,TN,McNairy County,3803.01,12334.08,6475.39,3083.52,
2020,47111,TN,Macon County,3614.79,8750.66,3919.01,1592.66,
2020,47113,TN,Madison County,39842.57,125978.40,110800.28,102452.31,
2020,47115,TN,Marion County,5495.06,11613.87,8435.65,4158.42,
